source,title,speaking
AVDYL OSDAUTAJ,Avdyl Osdautaj,Avdyl Osdautaj
AVDYL PAJAZITI,Avdyl Pajaziti,Avdyl Pajaziti
AVDYL RAMADANI,Avdyl Ramadani,Avdyl Ramadani
AVDYL RASHICA,Avdyl Rashica,Avdyl Rashica
AVDYL S SHALA,Avdyl S Shala,Avdyl S Shala
AVDYL SEJDIU,Avdyl Sejdiu,Avdyl Sejdiu
AVDYL SHORRA,Avdyl Shorra,Avdyl Shorra
AVDYL SYLA,Avdyl Syla,Avdyl Syla
AVDYL XANI,Avdyl Xani,Avdyl Xani
AVDYL ZEQA,Avdyl Zeqa,Avdyl Zeqa
AVDYL ZEQIRI,Avdyl Zeqiri,Avdyl Zeqiri
AVDYL ZHDRELLA,Avdyl Zhdrella,Avdyl Zhdrella
AVDYLAGA,Avdylaga,Avdylaga
AVDYLI,Avdyli,Avdyli
AVIANO ITALI,Aviano Itali,Aviano Itali
AVNI  RRUSTEMI,Avni  Rrustemi,Avni  Rrustemi
AVNI ARIFI,Avni Arifi,Avni Arifi
AVNI AVDIMETAJ,Avni Avdimetaj,Avni Avdimetaj
AVNI BEQIRI,Avni Beqiri,Avni Beqiri
AVNI BYTYÇI,Avni Bytyçi,Avni Bytyci
AVNI DELVINA,Avni Delvina,Avni Delvina
AVNI DUDI,Avni Dudi,Avni Dudi
AVNI E BEDRI RASHICA,Avni e Bedri Rashica,Avni e Bedri Rashica
AVNI FEKA,Avni Feka,Avni Feka
AVNI HODAJ,Avni Hodaj,Avni Hodaj
AVNI HOTI,Avni Hoti,Avni Hoti
AVNI KABASHI,Avni Kabashi,Avni Kabashi
AVNI KLINAKU,Avni Klinaku,Avni Klinaku
AVNI KUTLLOVCI,Avni Kutllovci,Avni Kutllovci
AVNI LAMA,Avni Lama,Avni Lama
AVNI O SMAJLI,Avni O Smajli,Avni O Smajli
AVNI PERGJEGJAJ,Avni Pergjegjaj,Avni Pergjegjaj
AVNI RAMA,Avni Rama,Avni Rama
AVNI RAMADANI,Avni Ramadani,Avni Ramadani
AVNI RRUSTEMI,Avni Rrustemi,Avni Rrustemi
AVNI RRUSTEMI,Avni Rrustemi,Avni Rrustemi
AVNI RUSTEMI,Avni Rustemi,Avni Rustemi
AVNI SARAQI,Avni Saraqi,Avni Saraqi
AVNI SARAÇI,Avni Saraçi,Avni Saraci
AVNI SEJDIU,Avni Sejdiu,Avni Sejdiu
AVNI SHABANI,Avni Shabani,Avni Shabani
AVNI SHEHU,Avni Shehu,Avni Shehu
AVNI SINANAJ,Avni Sinanaj,Avni Sinanaj
AVNI THAÇI,Avni Thaçi,Avni Thaci
AVNI ZAJMI,Avni Zajmi,Avni Zajmi
AVNI ZHABOTA,Avni Zhabota,Avni Zhabota
AXHA HALIL,Axha Halil,Axha Halil
AYVALIK,Ayvalik,Ayvalik
AZBI AJUPI,Azbi Ajupi,Azbi Ajupi
AZE BRAHIMAJ,Aze Brahimaj,Aze Brahimaj
AZEM AHMETAJ,Azem Ahmetaj,Azem Ahmetaj
AZEM ALIDEMA,Azem Alidema,Azem Alidema
AZEM BABIQI,Azem Babiqi,Azem Babiqi
AZEM BAJRAMI,Azem Bajrami,Azem Bajrami
AZEM BEHA,Azem Beha,Azem Beha
AZEM BEHLULI,Azem Behluli,Azem Behluli
AZEM BEHRAMI,Azem Behrami,Azem Behrami
AZEM BEJTA,Azem Bejta,Azem Bejta
AZEM BEJTA,Azem Bejta,Azem Bejta
AZEM BEJTË GALICA,Azem Bejtë Galica,Azem Bejte Galica
AZEM BELLAQEVCI,Azem Bellaqevci,Azem Bellaqevci
AZEM BEQIRI,Azem Beqiri,Azem Beqiri
AZEM DELIJAJ,Azem Delijaj,Azem Delijaj
AZEM E NAZMI BOGIQI,Azem e Nazmi Bogiqi,Azem e Nazmi Bogiqi
AZEM EFENDIU,Azem Efendiu,Azem Efendiu
AZEM ELSHANI,Azem Elshani,Azem Elshani
AZEM GALICA,Azem Galica,Azem Galica
AZEM GASHI,Azem Gashi,Azem Gashi
AZEM HAJDARAJ,Azem Hajdaraj,Azem Hajdaraj
AZEM HAJDARI,Azem Hajdari,Azem Hajdari
AZEM HAJRIZI,Azem Hajrizi,Azem Hajrizi
AZEM HAMITI,Azem Hamiti,Azem Hamiti
AZEM HAZIRI,Azem Haziri,Azem Haziri
AZEM HOXHA,Azem Hoxha,Azem Hoxha
AZEM ISUFI,Azem Isufi,Azem Isufi
AZEM JAKUPI,Azem Jakupi,Azem Jakupi
AZEM JASHANICA,Azem Jashanica,Azem Jashanica
AZEM JASHARI,Azem Jashari,Azem Jashari
AZEM KASHTANJEVA,Azem Kashtanjeva,Azem Kashtanjeva
AZEM KASTRATI,Azem Kastrati,Azem Kastrati
AZEM KLINAKU,Azem Klinaku,Azem Klinaku
AZEM LECI,Azem Leci,Azem Leci
AZEM LLUGA,Azem Lluga,Azem Lluga
AZEM MAKOLLI,Azem Makolli,Azem Makolli
AZEM META,Azem Meta,Azem Meta
AZEM MORANA,Azem Morana,Azem Morana
AZEM NEZIRI,Azem Neziri,Azem Neziri
AZEM NIKA,Azem Nika,Azem Nika
AZEM POLLATA,Azem Pollata,Azem Pollata
AZEM REXHAJ,Azem Rexhaj,Azem Rexhaj
AZEM SAHITI,Azem Sahiti,Azem Sahiti
AZEM SALIHU,Azem Salihu,Azem Salihu
AZEM SHKRELI,Azem Shkreli,Azem Shkreli
AZEM SOGOJEVA,Azem Sogojeva,Azem Sogojeva
AZEM SOPA,Azem Sopa,Azem Sopa
AZEM SOPI,Azem Sopi,Azem Sopi
AZEM SYLAJ,Azem Sylaj,Azem Sylaj
AZEM SYLKU THAÇI,Azem Sylku Thaçi,Azem Sylku Thaci
AZEM TAHIRI,Azem Tahiri,Azem Tahiri
AZEM ZEQA,Azem Zeqa,Azem Zeqa
AZEM ZEQIRI,Azem Zeqiri,Azem Zeqiri
AZEM ZYMERI,Azem Zymeri,Azem Zymeri
AZEM ÇELI,Azem Çeli,Azem Celi
AZEMI,Azemi,Azemi
AZEMINE BEHRA,Azemine Behra,Azemine Behra
AZEMINE DABINOVCI,Azemine Dabinovci,Azemine Dabinovci
AZEMINE GALICA,Azemine Galica,Azemine Galica
AZEMINE VËRSHEVCI,Azemine Vërshevci,Azemine Vershevci
AZIZ ABRASHI,Aziz Abrashi,Aziz Abrashi
AZIZ ALIJA,Aziz Alija,Aziz Alija
AZIZ BEJTA,Aziz Bejta,Aziz Bejta
AZIZ BRAHIMI,Aziz Brahimi,Aziz Brahimi
AZIZ DAUTI,Aziz Dauti,Aziz Dauti
AZIZ DEMIRI,Aziz Demiri,Aziz Demiri
AZIZ DUGOLLI,Aziz Dugolli,Aziz Dugolli
AZIZ E FAZLI HAJDARI,Aziz e Fazli Hajdari,Aziz e Fazli Hajdari
AZIZ GASHI,Aziz Gashi,Aziz Gashi
AZIZ HALILI,Aziz Halili,Aziz Halili
AZIZ HETA,Aziz Heta,Aziz Heta
AZIZ KELMENDI,Aziz Kelmendi,Aziz Kelmendi
AZIZ LILA,Aziz Lila,Aziz Lila
AZIZ LIMANI,Aziz Limani,Aziz Limani
AZIZ MEHMETI,Aziz Mehmeti,Aziz Mehmeti
AZIZ REXHA,Aziz Rexha,Aziz Rexha
AZIZ TOLAJ,Aziz Tolaj,Aziz Tolaj
AZIZ ZHILIVODA,Aziz Zhilivoda,Aziz Zhilivoda
AZIZE HAJDINI,Azize Hajdini,Azize Hajdini
AZIZE KRASNIQI,Azize Krasniqi,Azize Krasniqi
AZMAN ALIA,Azman Alia,Azman Alia
AZMAN LUBISHTANI,Azman Lubishtani,Azman Lubishtani
AÇAREVA,Açareva,Acareva
BABA DANË,Baba Danë,Baba Dane
BABA IBRAHIM,Baba Ibrahim,Baba Ibrahim
BABA MUSTAFË,Baba Mustafë,Baba Mustafe
BABA NUZ,Baba Nuz,Baba Nuz
BABA XHEMË,Baba Xhemë,Baba Xheme
BABANIKU,Babaniku,Babaniku
BABLAKUT,Bablakut,Bablakut
BADOVAČKA,Badovačka,Badovacka
BADOVCI,Badovci,Badovci
BAFTI BAJRAMAJ,Bafti Bajramaj,Bafti Bajramaj
BAFTI CURROJA,Bafti Curroja,Bafti Curroja
BAFTI HAXHIU,Bafti Haxhiu,Bafti Haxhiu
BAFTI KODRA,Bafti Kodra,Bafti Kodra
BAFTI KRASNIQI,Bafti Krasniqi,Bafti Krasniqi
BAFTI MUHARREMI,Bafti Muharremi,Bafti Muharremi
BAFTI PALLOSHI,Bafti Palloshi,Bafti Palloshi
BAFTI RAMADANI,Bafti Ramadani,Bafti Ramadani
BAFTI SELIMI,Bafti Selimi,Bafti Selimi
BAFTI SHALA,Bafti Shala,Bafti Shala
BAFTIAR BËRNJASHI,Baftiar Bërnjashi,Baftiar Bernjashi
BAFTIU,Baftiu,Baftiu
BAFTJAR I KRYEZIU,Baftjar I Kryeziu,Baftjar I Kryeziu
BAGAŠICA,Bagašica,Bagasica
BAGRENI,Bagreni,Bagreni
BAGRREMI,Bagrremi,Bagrremi
BAHRI AHMETI,Bahri Ahmeti,Bahri Ahmeti
BAHRI BARKU,Bahri Barku,Bahri Barku
BAHRI CAKAJ,Bahri Cakaj,Bahri Cakaj
BAHRI FAZLIU,Bahri Fazliu,Bahri Fazliu
BAHRI FERIZI,Bahri Ferizi,Bahri Ferizi
BAHRI GOLLOPENI,Bahri Gollopeni,Bahri Gollopeni
BAHRI HAJDARI,Bahri Hajdari,Bahri Hajdari
BAHRI KUQI,Bahri Kuqi,Bahri Kuqi
BAHRI KUÇI,Bahri Kuçi,Bahri Kuci
BAHRI SYLA,Bahri Syla,Bahri Syla
BAHRIE AHMETI,Bahrie Ahmeti,Bahrie Ahmeti
BAHTI KRASNIQI,Bahti Krasniqi,Bahti Krasniqi
BAHTIAR BURHANI,Bahtiar Burhani,Bahtiar Burhani
BAHTIAR EJUPI,Bahtiar Ejupi,Bahtiar Ejupi
BAHTIE OSMANI,Bahtie Osmani,Bahtie Osmani
BAHTIR CERAJA,Bahtir Ceraja,Bahtir Ceraja
BAHTIR DHE SALIH KAJTAZI,Bahtir Dhe Salih Kajtazi,Bahtir Dhe Salih Kajtazi
BAHTIR DUMNICA,Bahtir Dumnica,Bahtir Dumnica
BAHTIR ISLAMI,Bahtir Islami,Bahtir Islami
BAHTIR JAHIRI,Bahtir Jahiri,Bahtir Jahiri
BAHTIR PLLANA,Bahtir Pllana,Bahtir Pllana
BAHTIR PËRÇUKU,Bahtir Përçuku,Bahtir Percuku
BAHTIR RAMA,Bahtir Rama,Bahtir Rama
BAHTIR REXHA,Bahtir Rexha,Bahtir Rexha
BAHTIR SHEHOLLI,Bahtir Sheholli,Bahtir Sheholli
BAHTIR SINANI,Bahtir Sinani,Bahtir Sinani
BAHTIR TALLA,Bahtir Talla,Bahtir Talla
BAHTIR TOPI,Bahtir Topi,Bahtir Topi
BAHTJAR MORINA,Bahtjar Morina,Bahtjar Morina
BAHÇELİK,Bahçeli̇k,Bahceli̇k
BAJA,Baja,Baja
BAJO TOPULLI,Bajo Topulli,Bajo Topulli
BAJO TOPULLI,Bajo Topulli,Bajo Topulli
BAJRAJ,Bajraj,Bajraj
BAJRAKTARI,Bajraktari,Bajraktari
BAJRAKU,Bajraku,Bajraku
BAJRAKU I LUMËS,Bajraku I Lumës,Bajraku I Lumes
BAJRAM A BEHLULI,Bajram A Behluli,Bajram A Behluli
BAJRAM ABAZI,Bajram Abazi,Bajram Abazi
BAJRAM ADEMI,Bajram Ademi,Bajram Ademi
BAJRAM AHMETI,Bajram Ahmeti,Bajram Ahmeti
BAJRAM AJAZI,Bajram Ajazi,Bajram Ajazi
BAJRAM AJETI,Bajram Ajeti,Bajram Ajeti
BAJRAM AJVAZI,Bajram Ajvazi,Bajram Ajvazi
BAJRAM ALIU,Bajram Aliu,Bajram Aliu
BAJRAM ARIFI,Bajram Arifi,Bajram Arifi
BAJRAM AVDYLI,Bajram Avdyli,Bajram Avdyli
BAJRAM AZGANI,Bajram Azgani,Bajram Azgani
BAJRAM BAHTIRI,Bajram Bahtiri,Bajram Bahtiri
BAJRAM BAJRAKTARI,Bajram Bajraktari,Bajram Bajraktari
BAJRAM BERISHA,Bajram Berisha,Bajram Berisha
BAJRAM BOZHLANI,Bajram Bozhlani,Bajram Bozhlani
BAJRAM BRAHIM BUNJAKU,Bajram Brahim Bunjaku,Bajram Brahim Bunjaku
BAJRAM BRESTOVCI,Bajram Brestovci,Bajram Brestovci
BAJRAM BYTYÇI,Bajram Bytyçi,Bajram Bytyci
BAJRAM CAKAJ,Bajram Cakaj,Bajram Cakaj
BAJRAM CURRI,Bajram Curri,Bajram Curri
BAJRAM D BYTYÇI,Bajram D Bytyçi,Bajram D Bytyci
BAJRAM DAKLANI,Bajram Daklani,Bajram Daklani
BAJRAM DHE SAHIT LUSHTAKU,Bajram Dhe Sahit Lushtaku,Bajram Dhe Sahit Lushtaku
BAJRAM DODA,Bajram Doda,Bajram Doda
BAJRAM DURAKU,Bajram Duraku,Bajram Duraku
BAJRAM DËRVISHI,Bajram Dërvishi,Bajram Dervishi
BAJRAM E AVDYL GËRXHALIU,Bajram e Avdyl Gërxhaliu,Bajram e Avdyl Gerxhaliu
BAJRAM E ENVER KASTRATI,Bajram e Enver Kastrati,Bajram e Enver Kastrati
BAJRAM E SELIM ZUKA,Bajram e Selim Zuka,Bajram e Selim Zuka
BAJRAM FAZLIU,Bajram Fazliu,Bajram Fazliu
BAJRAM FUGA,Bajram Fuga,Bajram Fuga
BAJRAM GAJTANI,Bajram Gajtani,Bajram Gajtani
BAJRAM GASHI,Bajram Gashi,Bajram Gashi
BAJRAM GJOKA,Bajram Gjoka,Bajram Gjoka
BAJRAM GOGA,Bajram Goga,Bajram Goga
BAJRAM GOGAJ,Bajram Gogaj,Bajram Gogaj
BAJRAM GUSTURANAJ,Bajram Gusturanaj,Bajram Gusturanaj
BAJRAM HADRI,Bajram Hadri,Bajram Hadri
BAJRAM HAJDARI,Bajram Hajdari,Bajram Hajdari
BAJRAM HALILAJ,Bajram Halilaj,Bajram Halilaj
BAJRAM HALILI,Bajram Halili,Bajram Halili
BAJRAM HALITI,Bajram Haliti,Bajram Haliti
BAJRAM HASANI,Bajram Hasani,Bajram Hasani
BAJRAM HETEMAJ,Bajram Hetemaj,Bajram Hetemaj
BAJRAM HIMA,Bajram Hima,Bajram Hima
BAJRAM HIMAJ,Bajram Himaj,Bajram Himaj
BAJRAM HOTI,Bajram Hoti,Bajram Hoti
BAJRAM HOXHA,Bajram Hoxha,Bajram Hoxha
BAJRAM HUMOLLI,Bajram Humolli,Bajram Humolli
BAJRAM HYSENI,Bajram Hyseni,Bajram Hyseni
BAJRAM IDRIZI,Bajram Idrizi,Bajram Idrizi
BAJRAM ISLAMI,Bajram Islami,Bajram Islami
BAJRAM ISTREFAJ,Bajram Istrefaj,Bajram Istrefaj
BAJRAM ISTREFI,Bajram Istrefi,Bajram Istrefi
BAJRAM ISUFI,Bajram Isufi,Bajram Isufi
BAJRAM JANOVA,Bajram Janova,Bajram Janova
BAJRAM JANUZI,Bajram Januzi,Bajram Januzi
BAJRAM JETISHI,Bajram Jetishi,Bajram Jetishi
BAJRAM JETULLAHU,Bajram Jetullahu,Bajram Jetullahu
BAJRAM KAPITAJ,Bajram Kapitaj,Bajram Kapitaj
BAJRAM KAQURI,Bajram Kaquri,Bajram Kaquri
BAJRAM KASTRATI,Bajram Kastrati,Bajram Kastrati
BAJRAM KELMENDI,Bajram Kelmendi,Bajram Kelmendi
BAJRAM KEQA,Bajram Keqa,Bajram Keqa
BAJRAM KIQINA,Bajram Kiqina,Bajram Kiqina
BAJRAM KRASNIQI,Bajram Krasniqi,Bajram Krasniqi
BAJRAM KULIQI,Bajram Kuliqi,Bajram Kuliqi
BAJRAM KURTI,Bajram Kurti,Bajram Kurti
BAJRAM KURTISHI,Bajram Kurtishi,Bajram Kurtishi
BAJRAM LATIFI,Bajram Latifi,Bajram Latifi
BAJRAM LATIFI,Bajram Latifi,Bajram Latifi
BAJRAM LLABJANI,Bajram Llabjani,Bajram Llabjani
BAJRAM MALIQAJ,Bajram Maliqaj,Bajram Maliqaj
BAJRAM MAXHARRAJ,Bajram Maxharraj,Bajram Maxharraj
BAJRAM MEHMETI,Bajram Mehmeti,Bajram Mehmeti
BAJRAM META,Bajram Meta,Bajram Meta
BAJRAM METOLLI,Bajram Metolli,Bajram Metolli
BAJRAM MIFTARI,Bajram Miftari,Bajram Miftari
BAJRAM MJEKU,Bajram Mjeku,Bajram Mjeku
BAJRAM MORINA,Bajram Morina,Bajram Morina
BAJRAM MULECI,Bajram Muleci,Bajram Muleci
BAJRAM MULIQI,Bajram Muliqi,Bajram Muliqi
BAJRAM MURATI,Bajram Murati,Bajram Murati
BAJRAM MURTEZI,Bajram Murtezi,Bajram Murtezi
BAJRAM MUSA,Bajram Musa,Bajram Musa
BAJRAM MUSTAFA,Bajram Mustafa,Bajram Mustafa
BAJRAM NUHA,Bajram Nuha,Bajram Nuha
BAJRAM OSDAUTAJ DHE REXHË PAJAZITAJ,Bajram Osdautaj Dhe Rexhë Pajazitaj,Bajram Osdautaj Dhe Rexhe Pajazitaj
BAJRAM POLIQKA,Bajram Poliqka,Bajram Poliqka
BAJRAM POPOVA,Bajram Popova,Bajram Popova
BAJRAM REXHA,Bajram Rexha,Bajram Rexha
BAJRAM RRAHMANI,Bajram Rrahmani,Bajram Rrahmani
BAJRAM SADRIA,Bajram Sadria,Bajram Sadria
BAJRAM SADRIJA,Bajram Sadrija,Bajram Sadrija
BAJRAM SAHITI,Bajram Sahiti,Bajram Sahiti
BAJRAM SALIHU,Bajram Salihu,Bajram Salihu
BAJRAM SALLAHAJ,Bajram Sallahaj,Bajram Sallahaj
BAJRAM SEFERI,Bajram Seferi,Bajram Seferi
BAJRAM SEJDI BUNJAKU,Bajram Sejdi Bunjaku,Bajram Sejdi Bunjaku
BAJRAM SELIM CAKAJ,Bajram Selim Cakaj,Bajram Selim Cakaj
BAJRAM SELIMI,Bajram Selimi,Bajram Selimi
BAJRAM SELMONI,Bajram Selmoni,Bajram Selmoni
BAJRAM SH KRYEZIU,Bajram Sh Kryeziu,Bajram Sh Kryeziu
BAJRAM SHABANI,Bajram Shabani,Bajram Shabani
BAJRAM SHALA,Bajram Shala,Bajram Shala
BAJRAM SHEQA,Bajram Sheqa,Bajram Sheqa
BAJRAM SHERIF CAKAJ,Bajram Sherif Cakaj,Bajram Sherif Cakaj
BAJRAM SYLA,Bajram Syla,Bajram Syla
BAJRAM TAKU,Bajram Taku,Bajram Taku
BAJRAM THAÇI,Bajram Thaçi,Bajram Thaci
BAJRAM TËRNAFCI,Bajram Tërnafci,Bajram Ternafci
BAJRAM UKA,Bajram Uka,Bajram Uka
BAJRAM VELIU,Bajram Veliu,Bajram Veliu
BAJRAM VISOKA,Bajram Visoka,Bajram Visoka
BAJRAM VRANOVCI,Bajram Vranovci,Bajram Vranovci
BAJRAM XHELA,Bajram Xhela,Bajram Xhela
BAJRAM XHEMA,Bajram Xhema,Bajram Xhema
BAJRAM ZEKA,Bajram Zeka,Bajram Zeka
BAJRAM ZENA,Bajram Zena,Bajram Zena
BAJRAM ZEQAJ,Bajram Zeqaj,Bajram Zeqaj
BAJRAM ZHEGROVA,Bajram Zhegrova,Bajram Zhegrova
BAJRAM ZUBAKU,Bajram Zubaku,Bajram Zubaku
BAJRAM ZYMBERI E MURAT DULA,Bajram Zymberi e Murat Dula,Bajram Zymberi e Murat Dula
BAJRAMAJ,Bajramaj,Bajramaj
BAJRAMI,Bajrami,Bajrami
BAJRAMI D BAJRAKTARI,Bajrami D Bajraktari,Bajrami D Bajraktari
BAJRAT,Bajrat,Bajrat
BAJRIJE BAHTJARI,Bajrije Bahtjari,Bajrije Bahtjari
BAJRO SHABANI,Bajro Shabani,Bajro Shabani
BAJRONI,Bajroni,Bajroni
BAJROVCI,Bajrovci,Bajrovci
BAJROVSKA,Bajrovska,Bajrovska
BAJRUSH A GASHI,Bajrush A Gashi,Bajrush A Gashi
BAJRUSH BIBA,Bajrush Biba,Bajrush Biba
BAJRUSH JAKAJ,Bajrush Jakaj,Bajrush Jakaj
BAJRUSH KELMENDI,Bajrush Kelmendi,Bajrush Kelmendi
BAJRUSH LIMANI,Bajrush Limani,Bajrush Limani
BAJRUSH MURATI,Bajrush Murati,Bajrush Murati
BAJRUSH POTOKU,Bajrush Potoku,Bajrush Potoku
BAJRUSH SHALA,Bajrush Shala,Bajrush Shala
BAJRUSH SHILLOVA,Bajrush Shillova,Bajrush Shillova
BAJÇINCA,Bajçinca,Bajcinca
BAJŚINI,Bajśini,Bajsini
BAKI B GRAINCA,Baki B Grainca,Baki B Grainca
BAKI DULLOVI,Baki Dullovi,Baki Dullovi
BAKI HOXHA,Baki Hoxha,Baki Hoxha
BAKI IZLAMI,Baki Izlami,Baki Izlami
BAKI KRASNIQI,Baki Krasniqi,Baki Krasniqi
BAKI PACOLLI,Baki Pacolli,Baki Pacolli
BALA,Bala,Bala
BALABANOVCI,Balabanovci,Balabanovci
BALAJ,Balaj,Balaj
BALAJT,Balajt,Balajt
BALI AGA,Bali Aga,Bali Aga
BALI AVDAJ,Bali Avdaj,Bali Avdaj
BALI BAJRAMI,Bali Bajrami,Bali Bajrami
BALI DERVISHI,Bali Dervishi,Bali Dervishi
BALI FAZLIA,Bali Fazlia,Bali Fazlia
BALI HAMITI,Bali Hamiti,Bali Hamiti
BALI KUÇI,Bali Kuçi,Bali Kuci
BALI SHILLOVA,Bali Shillova,Bali Shillova
BALI ZOGU,Bali Zogu,Bali Zogu
BALIU,Baliu,Baliu
BALKANSKA,Balkanska,Balkanska
BALLI KOMBËTAR,Balli Kombëtar,Balli Kombetar
BALLKANI,Ballkani,Ballkani
BALLSHI,Ballshi,Ballshi
BALLTAKU,Balltaku,Balltaku
BALSHAJ,Balshaj,Balshaj
BALSHAJT,Balshajt,Balshajt
BAN BOJKU,Ban Bojku,Ban Bojku
BANI I VOGËL,Bani I Vogël,Bani I Vogel
BANIMI I RI,Banimi I Ri,Banimi I Ri
BANJSKA,Banjska,Banjska
BANULLA,Banulla,Banulla
BANUSH ADEMI,Banush Ademi,Banush Ademi
BANUSH BYTYÇI,Banush Bytyçi,Banush Bytyci
BANUSH KODRA,Banush Kodra,Banush Kodra
BANUSH KURTESHI,Banush Kurteshi,Banush Kurteshi
BANUSH SADLLARI,Banush Sadllari,Banush Sadllari
BANUSH SEDLLARI,Banush Sedllari,Banush Sedllari
BANUSHI,Banushi,Banushi
BAQAJ,Baqaj,Baqaj
BARA,Bara,Bara
BARAMOVCI,Baramovci,Baramovci
BARDH ISUFI,Bardh Isufi,Bardh Isufi
BARDHAJ,Bardhaj,Bardhaj
BARDHECI,Bardheci,Bardheci
BARDHI,Bardhi,Bardhi
BARDHIT,Bardhit,Bardhit
BARDHOK BIBA,Bardhok Biba,Bardhok Biba
BARDHOSH GËRVALLA,Bardhosh Gërvalla,Bardhosh Gervalla
BARDHYL BASHOLLI,Bardhyl Basholli,Bardhyl Basholli
BARDHYL FETAHU,Bardhyl Fetahu,Bardhyl Fetahu
BARDHYL ZAJMI,Bardhyl Zajmi,Bardhyl Zajmi
BARDHYL ÇAUSHI,Bardhyl Çaushi,Bardhyl Caushi
BARE,Bare,Bare
BARELIU,Bareliu,Bareliu
BARIČKA,Barička,Baricka
BARRIKADAT,Barrikadat,Barrikadat
BARRIKADAVE,Barrikadave,Barrikadave
BARSKA,Barska,Barska
BARTËSIT E LIRISË,Bartësit e Lirisë,Bartesit e Lirise
BASH QARSHI,Bash Qarshi,Bash Qarshi
BASHA,Basha,Basha
BASHAJT,Bashajt,Bashajt
BASHI,Bashi,Bashi
BASHKATDHETARËT,Bashkatdhetarët,Bashkatdhetaret
BASHKIM BUJUPI,Bashkim Bujupi,Bashkim Bujupi
BASHKIM EMINI,Bashkim Emini,Bashkim Emini
BASHKIM FEHMIU,Bashkim Fehmiu,Bashkim Fehmiu
BASHKIM HAJREDINI,Bashkim Hajredini,Bashkim Hajredini
BASHKIM IDRIZI,Bashkim Idrizi,Bashkim Idrizi
BASHKIM ISMAJLI,Bashkim Ismajli,Bashkim Ismajli
BASHKIM KABASHI,Bashkim Kabashi,Bashkim Kabashi
BASHKIM KEROLLI,Bashkim Kerolli,Bashkim Kerolli
BASHKIM KRASNIQI,Bashkim Krasniqi,Bashkim Krasniqi
BASHKIM LEKU,Bashkim Leku,Bashkim Leku
BASHKIM MULETA,Bashkim Muleta,Bashkim Muleta
BASHKIM RAMABAJA,Bashkim Ramabaja,Bashkim Ramabaja
BASHKIM RAMADANI,Bashkim Ramadani,Bashkim Ramadani
BASHKIM SADIKU,Bashkim Sadiku,Bashkim Sadiku
BASHKIM SELISHTA,Bashkim Selishta,Bashkim Selishta
BASHKIM SUKA,Bashkim Suka,Bashkim Suka
BASHKIM VISHI,Bashkim Vishi,Bashkim Vishi
BASHKIMI,Bashkimi,Bashkimi
BASHKIMI KOMBËTAR,Bashkimi Kombëtar,Bashkimi Kombetar
BASHÇARSHIA,Bashçarshia,Bashcarshia
BASRI BEQIRI,Basri Beqiri,Basri Beqiri
BASRI CANOLLI,Basri Canolli,Basri Canolli
BASTRI BALIU,Bastri Baliu,Bastri Baliu
BASTRI E ALI HYSENI,Bastri e Ali Hyseni,Bastri e Ali Hyseni
BATA ČEDA,Bata Čeda,Bata Ceda
BATALIONI ATLANTIKU,Batalioni Atlantiku,Batalioni Atlantiku
BATALIONI I ATLANTIKUT,Batalioni I Atlantikut,Batalioni I Atlantikut
BATALIONI I KATËRT,Batalioni I Katërt,Batalioni I Katert
BATALIONI I PARË,Batalioni I Parë,Batalioni I Pare
BATALIONI I TRETË,Batalioni I Tretë,Batalioni I Trete
BATALIONI KËSHTJELLA,Batalioni Kështjella,Batalioni Keshtjella
BATALJONI I PARË,Bataljoni I Parë,Bataljoni I Pare
BATALJONI I TRETË,Bataljoni I Tretë,Bataljoni I Trete
BATALONI I TRETË,Bataloni I Tretë,Bataloni I Trete
BATHISHTA,Bathishta,Bathishta
BATLLAKU,Batllaku,Batllaku
BATUŠKA,Batuška,Batuska
BATVARSKA,Batvarska,Batvarska
BAZA E KËSHTJELLËS,Baza e Kështjellës,Baza e Keshtjelles
BAZA E UÇK,Baza e Uçk,Baza e Uck
BAZA UÇK,Baza Uçk,Baza Uck
BAZAMENTI,Bazamenti,Bazamenti
BAZDINA RUPA,Bazdina Rupa,Bazdina Rupa
BAŞAK,Başak,Basak
BAĆEVAČKI,Baćevački,Bacevacki
BAĞLIK,Bağlik,Baglik
BAŠTINSKA,Baštinska,Bastinska
BEAT COLI,Beat Coli,Beat Coli
BEC KLLOKOQI,Bec Kllokoqi,Bec Kllokoqi
BEC MUZAQI,Bec Muzaqi,Bec Muzaqi
BEC SINANI,Bec Sinani,Bec Sinani
BEDERIANA,Bederiana,Bederiana
BEDREDIN SHEHU,Bedredin Shehu,Bedredin Shehu
BEDRI ABDULLAHU,Bedri Abdullahu,Bedri Abdullahu
BEDRI AHMETI,Bedri Ahmeti,Bedri Ahmeti
BEDRI BAJGORA,Bedri Bajgora,Bedri Bajgora
BEDRI BAJRAMI,Bedri Bajrami,Bedri Bajrami
BEDRI BAZAJ,Bedri Bazaj,Bedri Bazaj
BEDRI BEQIRI,Bedri Beqiri,Bedri Beqiri
BEDRI BERISHA,Bedri Berisha,Bedri Berisha
BEDRI BISLIMI,Bedri Bislimi,Bedri Bislimi
BEDRI BUGARI,Bedri Bugari,Bedri Bugari
BEDRI CURRI,Bedri Curri,Bedri Curri
BEDRI DEDJA,Bedri Dedja,Bedri Dedja
BEDRI DELIU,Bedri Deliu,Bedri Deliu
